translation_key,korean,dialogue_line_lengths
ab4621c9d2bb72e47a40303f9b81863d84ff8fdc19d1f58e8664f0d16f3ca7d7,Mk-Ⅱ 강화형 파츠 개발,
7bbd921b812dec183bcf3eb4d3944806fd44a2d2f905649228cb202b052f8ca0,전투 호버크래프트 개발,
3b5b7dca37f9737b5d93e211f969d57ab67528845660930ab7023a36a8d24d2b,소형 범용 전투기 개발,
8e93d5eca5831e603378efaeb759f0433861caf7033e92003bd994f83356f758,고고도 전투기 개발,
f0f3e05e2807388321a7a6ed4c153f1067d43e98d742402e6cced9afeb81e36d,범용 전투기 개발,
8eec945363c1120dc98033eb3e75313acbd909b9b204a0cb548d5187473347f3,폭격기 개발,
4448f1b1617c682d1d18d95d593063992734e72f46892772134822a59b52701f,중 폭격기 개발,
c6bb37eef27dcb045728c0570713c2571b5a6cd4f4957225ebaf5e797c41f807,대잠 초계기 개발,
b0054f2d1188a76af5b74e0abaf4383df6bf13deb696ced98760a5ccf1aca26f,고속 연락기 개발,
3674c7282de9bfe83a6fcf5eb0021bcdf7a6b7b419db9eaaf33e6acafb055cc8,돌격정 개발,
582c8286fd2002acd62c5c02e81263a3f0eb7b5964ac1ca78c9c0f04766b26cd,수송기 개발,
4e9549f281f7f17166eaf0e1b09bd45909ea990ee1359e5b2eb39010b8f948cb,미데아 개량형 개발,
a6eb57f5591fd950d137097c4fce6ad783e094e3fffb3a23139110f2ce80480f,지상용 전투기 개발,
9da55e4f2296b16c909faa6d65e4dd5ce36ca5460e64944c84d1b807be479472,지상용 전투기 개발,
f23f441a8885ef21bb6996881a2a45c049167a0ebaa3c1b2a3e06a1e971dbe99,폭격기 개발,
62ac291add72dca452e618db869f78ff530c562823dfd6784afd84dc3188f4ec,폭격기 개발,
869b86fb8be0c0998d16a0e7bf7e037e4fde4e31d74b4474af79ec0337506b25,폭격기 개발,
980454c460de09536ebb45eda2c99d61338d0adbdddf995f2917e71ec24628c7,정찰기 개발,
d9cb46f8fcc3cc66218f31a44c2fe7b14a1183e6e8ce4d70ffdfd37caf779a0a,우주 전투기 개발,
900a6027a960b3e428fe536fce23f6b3dabc21dccfe09ec1df2503661ff2376d,돌격정 개발,
b33b7a6b3088f1afb5f9f753debcd513c442199b74928407584c200161bc64c9,공격항모 개발,
7c065e4333dba02543e712ddaf0ca1a2f3d1b1b0d131904f9886b3a64e56f1f4,수송기 개발,
febbfa24800cf0c2421e51432c678bdef4eab49731c3e56d7c82179432fbd8a3,경순양함 개발,
fb6a05f2bf3fb01deaf6d4c3cff48fbc57b2f053b29143fe62f0a1ab45f516f1,경순양함 개발,
b87184313a9fb2594affccea3932b20e21c866a61fc89f000813322e2bf65f9e,경순양함 개발,
1c0354b1cfc509b4dcfdbeb523f6f6d12cd50b88cd63a8475afd739e41ceb3ba,수송함 개발,
ee5bc5680f0852fa1ec33dfe9d2f23d8ff0b4c418e927b7b472f033c8a977ab9,콜럼버스 개량형 개발,
85517daa28d1bf6a86316a4cbefd915b12701c5e573847f65e7c3907b648fccc,우주 순양함 개발,
cb16db7738b99220029a8f39f2e4391fc26446f86d5000c362fa8cf81d2be4be,빈슨 계획1,
c573919f99f29909cab26e94bbd266dda5dfd6997ba1f46033ea4917af3d7f9f,살라미스 개량형 개발,
33b62fe8e41ad44ac80583b18a9a76c1722306f718444548af8e8d5bbd95d56f,우주 전함 개발,
bf240826704943a89c1264e8baad940f34b67f5042b67ff79ed0ad25231b4221,빈슨 계획2,
67146c13cfc70fa2d6d3f6894ff2df0eadae488dff4cc2a555d2159c481964b9,마젤란 개량형 개발,
cc76f041747ff5a34d03f72bae87f7b7d213f40a6db84f52903640ca28b47e93,MS 운용모함 개발,
87328f5ec6cee9d63c7c09d0e98ac95f34a1a4140457c755a218bf66c4e29c4d,페가수스 고성능화,
8dc7ce9e6c14be0c6cc77587ec074b687535a99cf9ff66d8fa3586f9db01caf5,페가수스 탑재능력 강화,
fc241e9c6492aebaccbf2535b02bac78003745e2ef35215afa5797f08ee320a9,페가수스 개량형 개발,
fbf17b1ef4fd6d5d6e5722d376d23d3b54e770682e449c2dad477421a240874b,신형전함 개발,
6885ace45c92393b4776975585b52de78681cb8ea64d4ced37858a2b50a1f6c8,보급함 개발,
c1795464c1af5fa7898e04e3c860c27af3c8dd423128cbe4550e02f9fe37a2d4,경순양함 개발,
385085b4f6abd8d26a8e8165d9db0686003c983293b9a048c143e8ec73ef69cf,경순양함 개발,
e6ddd70638b4d2ab9b324d8f042e677a3e37f104612d390b512e03fb17e538cc,무사이 고성능화,
905bb4978e173cf66a62e1b7b56c840571f130a8cbf37cd8de2a9d52b27acba7,무사이 고성능화,
b252e9d060994972fcca21034204e2ca9493d2b4956e431f25bbfe496ccd17a3,무사이 전투력 강화,
af14d888f85058d525bfe7c1f3f5e9de494652eeabfbcad38676130b5e668a3a,무사이 전투력 강화,
3f370994980e95f07088fba5f3ca4630e43220734ba53666fc4fc1d5c6a0299d,무사이 탑재량 강화,
ad210646e5e119953d920bea95e5e34aab936b776e648f8d3a6646bd667acb2c,무사이 탑재량 강화,
f815f1a7a4fcf1521b090ceecb027af2eadf9fe8d3af883962147378acf90a82,기동 순양함 개발,
ab22855fc0f69f53d2c07a344e9418138b14763f680a6fa22f021fa1dd88cf23,잔지바르 개량형 개발,
3f71144327ecda7e9b84423a280a6f21ac9e0d6134459ec28f81c7a45159eeb8,중순양함 개발,
80b715d88c912e0313fca338e6a72b53579f873a2dad0c50d401b4aef5615f18,치베 개량형 개발,
c8d4a4b6ff09f34aed2c05e5bb964eb50216e1acfd9507c6f1917263a602960c,대형 전함 개발,
136c19813a2cf74a76a1a006a82ea6f666c9600523639f77a2e301cab857b31d,그와진 개량형 개발,
7cb7f139bf1ce97c153e55c08e887f2c0f11a72b61be878e5a77e58dc85eebfd,초대형 항모 개발,
3dd3e7798136a3f6b9d8a733b25f727099c071f97f0c653b45655204cc7f5499,잠수함 개발,
a3533bbc1e0dbe049aa6845629581813780992627534c0739bcc9ac1fcca6981,대형 잠수함 개발,
a4fe12c6ec80f6c87802c24af9d495080da2cf710ffa513aca84e72f04c423a7,U형 잠수함 개량,
eb00bc8aebb518c19b24319fbfdba70c92e417fb1a67f3fa6b2607dec792b180,M형 잠수함 개량,
1e75cdd22b79cf1772579c71b1c335d35ef6b30b5d9c2a888ce9c7268bbfd6c4,돌입 캡슐 개발,
a24a5d3b03db6af7f70f2483d7d29ca14b9099992bbc3ebdf28fb88afafcde7a,백식 포격용 무장추가,
56016acc513a9d8289e6ad41337c70d5bf37c1394d8374893f049207df5493d5,신형 건담 시작,
cd6c5b744534d7337102442fc0a64d72c3bbe28cb85a1c8e8edd0a978de98515,짐 육전형 개발,
2f9acffa8fec2dd2ccd68cdce52016425e2b8c9656c0e754bcbd858b84281a3f,짐 사막전형 개발,
884018211db59a4f72883ba974dff248ae0bd1be38df174a33c9fdd060579dd2,짐 격투형 개발,
59ad013bf7c9533aade588ee365d5db8563a1023a38679bc143c9ba3d5aaf4ae,코어 부스터 고성능화,
4ab79a08a04d8d05e3eb2a3dcb89b5eac25b59242e0581193a82397714acaf9b,구프 비행형 개발,
32b4d0d6063441e7b2c49a93f9a50f063b574929a860b54667cd2ce5ea3550fa,중 모빌슈트 시작,
3983d57bdda86ba626e9bb1d8901f08b683d5b66752d962e13039a7773fcba6b,돔 열대전용형 개발,
14d3b13d50913581af345decd213f0a92976af7c78d6c3de07ea9b9ace0f13d4,자쿠 강행 정찰형 고성능화,
963f5440a9ff1a9b98182bca97b3334afd1dfa1fd7017981706c51a3bcd7f5bb,육전용 MS 시작,
a5238cbec376a529a0371c3ee66e422fd7c17fee7d910f1cb692b5f416e48b48,돔 포격전용형 개발,
206009480f39d1af32963939f4cc073fbdb3d0335c445c6a134836b314ff5f5d,모빌 탱크 개발,
2305297a1744dcc152d4ecb1fe6814ac0a1b2108a8eace7348632fe8d28b85e7,모빌 탱크 개발,
051c6c8897e2feda07d6cb6b59f40f9f13b5a1ce6a58d8744e9588321b7fa95a,주다 개발,
f028549a14f74965ec729935a879b12cc9c95b4b7b6bd3cf544764ad4a53911f,주다 개발,
91df28bcab95f36910731354c948376d59c2f9072abaee921c7c8e9458f46b46,지휘관용 주다 개발,
1b88f22cd9767795672f517c25dc37f296720a3d6df6b0e60876cae4198bd3b8,지휘관용 주다 개발,
1a428bd998a19816a035f2a6cfd3553f7b7398c9d70677890e4230b9382f7be0,모빌 다이버 시스템 시작,
3e75aebc70aa963b56f26026eac9d1e39fa0c3ece18614105e4cc38e432217b8,모빌 다이버 시스템 시작,
a700b60fc63e28f21c4673ad672f629509a086779a9c873d691f28a982d3f6e0,구축 모빌 포드 개발,
1fbc22deed05c37ff57aa4e6d91d2149aa35af0a76e69eb8651fa12b083cd168,구축 모빌 포드 개발,
2c00a726c3cb41aa479b68f533f6b739747dcc65aa889b21ead40971b773b036,지원형 모빌 아머 개발,
14087e089e16e78184ad7ff04b9f9f273eeb467e5a1f4aaf79d6f4a61f90dc9b,비행형 모빌 슈트 시작,
fb1ba7279469074527886fee995bb48e5ec5a7c553e4784cb2faf25850e8b760,비행형 모빌 슈트 시작,
88a3ff8a4bfa4669c83d1f0cf7da6628aaf8453e0c0a082d3af2caf18723675d,지원형 중 모빌 슈트 시작,
abaa73fc8478e8dc71d3603858752021b642c34afa81b830dd6bab0d8375d3c7,사이코 건담 고성능화,
73228d74cb03685292927eab85578c244d4b242302fc8b6cb0a4e38b4a57cab0,사이코 건담 고성능화,
45692d399640bbd3c8b94e4209f8fe0d59b04645ba0609a58636a4ded5245ecd,건담 Mk-Ⅱ 양산화,
93a6e61141ee66698fa49fad322792fe9a9d8341d039126de47633fa20c9c461,정찰형 모빌 슈트 시작,
c0eb3d2ffe63331eff611d2f2b62396dfcb392766edf569c950338af38f4dbb5,Z건담 포격용 무장 추가,
0efcf5d90925346a5ef5ec34521c5f350ac6708855e3750bf4c337f5d300c1ea,Z건담 포격용 무장 추가,
df07db9d4bd40eea40247f1e3a3c40e3d241475f2b189bee052aa0841874ecec,Z 계획 3,
fc79636742df49b03736773bb483ed9406a0bad45de02fed22bffa9d8288f393,Z 계획 2,
698715f209fa27af0bf62b7d123cecb4f00cc45465b30e4a3010dd0b86eb067c,릭 디아스 육전 강화형 개발,
43500cccbc9022f7ca72bbcd269597c58b0a61f2a821a5654217ea5dbbb4730e,ZZ 건담 개발,
fc787d0f58e90b98574b10616f704db1bdb5f6e72d940b08f7658d0f93f61ebb,신형 코어 파이터 개발,
d9780355d83cfbbc48e2ca2afdb2763918d356d31249803568aec5d0678ba0be,ZZ 건담 개발,
76778d006e17579afdaa3147c42b92182cd54004933778a30cae3271d5ba7ae3,ZZ 건담 개발,
375c17fce5b077a9a500378387b8b396abba87845e838daa03b7341d43bc5968,ZZ 건담 개발,
f2fbb9fe74f8d4f8aa836e2a5fff9dc0814c943ef444ef1d0d1bd8faa382a9e9,ZZ 건담용 추가 장갑안,
384fe260c235fa170bdb0d210c7d6b5411eed2c53e2150a3fed1a5f06da93417,"짐Ⅱ 고성능화
",
65b8207ad00fe8e356ec752230081260370d95fd4462160d450dcbf278205ad3,"짐Ⅱ 고성능화
",
37b9513095bcfc4effabcd9d5f58f749fcc5d848042d6d66350c586ae6931ee3,작업용 MS 개선,
153b870bb53a416b087c6fbbbf06bd232632e71db6e976c43258bf03432a1a06,작업용 MS 개선,
1c4647f4ac33eb66a797701a325b7bebc136c2ff71dd4a4fea3ba614726f505f,작업용 MS 개선,
bb387bf48f183b3da380ffe14810b1f9a033161b2c1707ec2d05620627d6832d,작업용 MS 개선,
096f6ee3263fecec4dc01d7836e270bc99568380631f7979b97c23394b228034,가자 C 고성능화,
f08fc29e2312727fac54ff0445620982339cf8f892a818c6fb0b530e0103f233,가자 C 고성능화,
3c8c7301381dba1d3e9d6e6484741f3840b0179c2c5f8c941947d2fa998ee0df,가자 C 고성능화,
b540522b4f01fb427d9c02d857ea4c6a2946b31402893b730939d2bf89043038,가자 C 고성능화,
a6eeb72f7195046802c2dfb866570bf935f898c7ae89d7fe36225df6101c6a16,릭 디아스 포격전형 개발,
92118a99c0179ad6c5185ff043e2acb9d5ca2d9c04c965fe6a8e30571e3d9484,릭 디아스 포격전형 개발,
ac07c51c4af860ac95f9313fc6abdc46e03c5c4e3e28ed87990a4829e8bc35d7,가자 D 고성능화,
22d5243314e94818876c10439522c60d343568d023fe1de6167a042874fab7eb,가자 D 고성능화,
eb5f9acf775bedee6e0f5d0295e05e5be5e65e41296cb5f1df057bf427230148,가자 D 고성능화,
e6388d77ae74a8ede9f572918280e6dcad5e21534c024b51a42410d871fcd0dc,가자 D 고성능화,
c02b2accd1da4363a8c2e7709578da32eb740e5527ea8fcdb59cedca32cf7bed,지원용 가변 모빌 슈트 개발,
5de962e2c485e499da29c606a4a7b840b90bc0dce35a8b3bad997898e8c1a7ab,지원용 가변 모빌 슈트 개발,
617979208383b6cb7adc3ce1f8a2c4b2fd6a718bf04566184005ac23055d1bfc,지원용 가변 모빌 슈트 개발,
52089116df682990413e25d709801edc358cbd9840f42124dc5c1ce97393938a,지원용 가변 모빌 슈트 개발,
679dca34e1169174a81b83a747eb5f4fe6e9c51bb488b67cb5655a5c5a926239,액시즈제 신형 격투 MS 개발,
f91500768c092fe5d91272aa188aa32fdc1076872ce0ad143efbf084192c2abf,액시즈제 신형 격투 MS 개발,
bbcc321bb54827a26c8a09bd592a23981ebbe247573f97242d466dbac755d10c,액시즈제 신형 격투 MS 개발,
6bb7f900d96d9d6f70f2adafffc2e3710442cb4a3c2dbb0b4298c293122b753b,NT 전용 자쿠Ⅲ 개발,
20ff8c1a32efccb6be9dac787067148c4444337332b44d45bb3a20818b3f538c,액시즈제 신형 격투 MS 개발,
571303de1b01596656d31e97dec0eccaa61744f69c766131b8ca571ae383ede1,액시즈제 신형 격투 MS 개발,
6dc016743ccb0aaab0193ed6eb9c621c73cf6ee4aa960a85149460c3db7ce7bb,액시즈제 신형 격투 MS 개발,
de67594f26d8757ccdf334153492bfdd4e45ae5b938d79f094e4c06221e66f91,액시즈제 신형 격투 MS 개발,
45cd4cfa1d4c3314bddbad41a70bfa60bdbeb22592a08873c4463212440995ae,고성능 가변 MS 시작,
9791529533fef30a4abc0efc43a36340cb9e5d9af9548bfe4fdb11718ec42589,고성능 가변 MS 시작,
3833a58dd3781480a3d124de8c01ea28c10e584e9418e2d7f13a3aa85d5815e3,바우 양산화,
69b41ded4120fd9f43de27f059a28c18355934d541cc48c58cfe5c4e3d5a93df,바우 양산화,
d0d1248f6b5d76cd4a37bd9cbf890e97e575477dc7375e941bb1948cb86d2d92,바우 양산화,
3631c96c64a96f8fc59eab8675d3acad190e335e69b1a3122ad50166fe552618,바우 양산화,
f1bfafb8f03e7bf2b35a5fb5bb708092b129b0aeccb65b3bf319f599be0b6f19,NT 전용 신형 MS 개발,
2072d667bea14a52d6f0820c7db6a280394e1b3e76d622cbaaf465be05434db4,NT 전용 신형 MS 개발,
6ad34ee9dd2cfe20303ffa019a7dcf90ca8542443fb1a2293454a927716ea640,큐베레이 양산화,
77be17cc8b3407a782a1c49b6b40bcc82cfb9de8c5ebdaffe83dd81f488e2594,사이코뮤 탑재 MS 시작,
99847eda01c083f1487e9558530b33498d4f4e16f63eb61b7271752b891a4fef,사이코뮤 탑재 MS 시작,
6ac67454feb1857c10b7ac7f4b777ac4c3dd928d2c6718a797f24b28abeffdf1,사이코뮤 탑재 MS 시작,
927415c98eb9b58a60a603db0fe52a6ac8172cef0026d32104931828e919e075,NT 전용 중 모빌 슈트 개발,
21e54fa2483dec41655e682c08e53244f5bc1e4669517a72ca541b64a8672b0e,NT 전용 대형 MS 개발,
823b5001afdc9b4518265e481bc7581dd3671a44e27afad26363c839369e1e8e,NT 전용 대형 MS 개발,
8dee4fbc56494cc7d3e30c2dd22dd1ea81987d33d7dcda5849ae099a0b582b36,액시즈제 백병전용 MS 개발 1,
9c166c1c15f367808d0eb1c007ebc994d5429619f7d5733f611f2db0106a7db9,액시즈제 백병전용 MS 개발 2,
931d7e2bbe34f3bb4b16c786d46eee20c162b995da1020e43dc42ec1f583d01f,수중형 모빌 슈트 개발,
af64890480ea3f9cc74838333124edd60cc3f6d28b621e91e5447e1da62748c0,가변 모빌 아머 시작,
a0217185c7413287a431bac46c18caf31557923ab3a90d23161e857e517d47cd,가변 모빌 아머 시작,
572baac2164e64e5fe2192ce8081d61d552a383599b5919ee004e0940d80ed41,자쿠 마린 타입 고성능화,
4fd8c2dc2c5291784443c5d681ab02c9e91162c1402f0afe8e009b4b6cdd90f5,하이잭 정찰형 개발,
d20f53b8004cf557eda08a77f3def8095f96207f38ca8f76c80f08efe15cb9c2,하이잭 정찰형 개발,
0b8f19368ba268d3188ec9e5c615783e563829d2f1c1c5e9a4423400ed81d1c1,겔구그 양산형 개발 개발,
f387594ce53416aafa5c8f166d126d6ee45358153ff7be3375d7846d2bfa68ad,데저트 자쿠 고성능화,
0bae0bfbd5f2294ffd60f78d8a46e045eaa2993bd31a221108de666cc26ca2d4,신형 범용 MS 개발,
d600d60e30168c2a1ab18a7b1176f84da09f5204727e778e6d74211099fa6411,Z 건담 저 코스트화 (비용 절감이라고 할까 고민중 수정부탁드려요 한자가 넘많아서 일단 적어 놨습니다.),
45ff529eac1b9eaa6de24a3add6f36687e6247b33773557229975e492722f533,Z 건담 저 코스트화,
417ea9eee918ce9fa4ab08da7ba31c407f63415a4b26e42b0e1d7634b6f0e651,뉴건담 개발,
43c8237374ccf31f03fa6d16bdee77a8d02ee7fe564fa1c13d7160865eeefb0b,뉴건담 개발,
9b0f8a578b86d2f7e3d1df42d20f1ba463291f1336216e7332dda24e25aca755,뉴건담 고성능화,
db9e6f62b6e4247effda506b877abfc4a129137c794e96b884c4fc61ef2caf79,뉴건담 고성능화,
4aae108639ec0b77f11ccd95cb4e24c11d30da1e9900079834537fb77cd25ac7,NT 전용 신형 MS 개발,
c6d33903d2517edeb3429e75ccef38a38fdc4c0b55a290e8f0a9a2f5e432c83a,NT 전용 신형 MS 개발,
3bb520f01e9bf3afa2c889f796647b4eae1ed01b203c89797df714fedbdabe8f,신형 MS 양산화,
5951d7cbd9cf89015c89f3d901d75c7f627374ed60b5b7b704852499304b9e7b,지휘관용 기라 도가 개발,
ae0c23cfec95189ab62f619ce1d124debaccb3cb658dd4799f9723918a3ae9f2,지휘관용 기라 도가 개발,
344ceadcb69b890dc692fd0c9ccc59bffac3e11fa181a860e6d475b7623272b4,샤아전용 MS 개발,
06c72da6c1b344e44dc34e05d010cb6ea7be81f7e1f4f31b393deffb53db662d,NT전용 거대 MA 개발,
81044448dc678329e6cf419d124085672b5dde67600daa3407926b8200450d52,수송함 개량,
af09098a3fe8b4c3185d096d747ebf8c30abe32cda93672c598b8f841b91164b,신형 순양함 개발,
40d86b59c5bbbd4352296686f0ae24ce1c703a3eab08a08bbc6f82bb3fc29956,신형 우주모함 개발,
744bf38349645d8355e90570329b874658d84dde465b5ce4bee635d61679bbbe,거대 수송기 개발,
1b204572bad66223686580cfa49f43fbb22c9df1f11b931c3bf7e516df92aeff,목성 선단용 거대 수송함 개발,
6c37f17e0724fb13ab39f25b83d4bb8f1837f7218442aba36676b9fddc4918fe,신형 강습 양륙함 개발,
0b3a2df3e85673dcdaf7180053869b0cf66665dc983e0a4f6646b63721af75f4,고성능 전함 개발,
300c373f288bb96eecdff8457ff5b1dd51e2e46ecce516c8f6329da5569b08e6,아가마 고성능화,
d52ce3a020f6d0c875d6784963a420f392505078b83f8deea83630c910120605,그와진 고성능화,
9054508d6533aa9d32b71f9efd0d5aa11deb1c1dc908b165ec328fe39cd5adbc,대기권 비행형 순양함 개발,
e782f5d7126f03aa51535cd0f7bd3f350bf0fc56d2f8e820b0a6809ebaea4593,대기권 비행형 거대 전함 개발,
b8ae0ccc1ea96c23622e2612e94abcfc25e5128e08eba7e462a52a1f290adc04,대형 기동 전함 개발,
9e1d443ad81f34484719c66f6acebf5314e251b25ac5b0960cc0999c7ebb6ff2,신형 우주 전함 개발,
ba4c93c0a5a0949baa74ab57f1a26dcf9014d6b651bcec399f21dc72ac12628a,짐용 비행 유닛 개발,
40d885b0a4c4f1fd5dc00d4572471a2f26125471d5acf524444e436e834dfecf,MS 지원 유닛 개발,
312c2c2337e613b942b6d8b3de7702f860211b326ada3f2d58202639dc91b3e0,비행 유닛 탑승,
c744ce35d7b11fce5145127a8ddd9c77641c2b20b6379967b39ec8f437a588cb,비행 유닛 탑승,
378200d8fa3afdfd274505d3d4038c81793baab13dd3ccc1a825c91b60e77401,비행 유닛 탑승,
a3133074e8bb0dd40b9ba4a5e13de9c0271aa0219e1a966d906dea6cb5502787,비행 유닛 탑승,
815455ce581b610c436eddb9c5ad8447f8a99c71e365f02ccc09fc37dd30d4f2,비행 유닛 탑승,
9e23cddfb8d19409e54eaeee40c82491d787c2019081061710eecacf70ed6770,비행 유닛 탑승,
964e9bac2f7f5d08217d2122e4a8d55d0a42ea56afa8cf0d9491df86eb86bc75,비행 유닛 탑승,
28910a4f8439dd6195c1a27eb8faea77cd840699bf71aafc010be6d758c96329,비행 유닛 탑승,
7fbff1ed7608976157774d73e831ecf4f255e6975378eeafc35a41508a66c40e,비행 유닛 탑승,
5eca72397ebea02e5161d598f5f290f6f11bcf5bbb56cfe31a673ba6ce6735ba,비행 유닛 탑승,
10936dac6962c6c9deb98dee164de9cbf6f4bb2e0dd05787f29348ed64ec839b,비행 유닛 탑승,
89faf2df2fa444727625f173bc80aa022937e5cc9b44bbaa138fa667d590a2a6,비행 유닛 탑승,
5a8a0a407cb2dd4b7910cd818af7215a33a0abbeedec7206b5c995e05444c5e6,비행 유닛 탑승,
64aab788015db293690fb8889cd84477bd443a43f6b114b88b26cc6f5b3e3d31,비행 유닛 탑승,
8a12db544771c71c5b6bc38814ddebb7e28180e54f9d556ea4ec6406d1278e43,비행 유닛 탑승,
57137c5780ff360fab750e558fd3a4c4a9d3abd61a4f022bd65623e8fca41f87,비행 유닛 탑승,
3a5f4477b2d0c81f380f0acd4e0b064c6f4d4c8b344881dbaee355b84cb5ffb7,비행 유닛 탑승,
ed084c3557fb3bae7bcfaf38e9e0ceacca606a7c4b1cce9a013de57e00f5ac36,비행 유닛 탑승,
a5fb96c2bef8fd276a4b3134c1768e55311a2f66699a5fe6ead21ae75cbc3c17,비행 유닛 탑승,
10c1112b2f871cff350146e764bbb777a9c6d1209ea183f5ce5def8cf81acaaa,비행 유닛 탑승,
bb6d54e207c6429e58289a1e2636d185498da558a914a9190bc6325958345428,비행 유닛 탑승,
b05a4abd936fb372bf3c9e18d9dc0fe92cd2b516ad2d84b8208909ed5d435026,비행 유닛 탑승,
896d57d3fdfc5ae6184a3dae5c8dded92b589603d442bc72d9b2554e6bacb971,비행 유닛 탑승,
3dc40278c6882f6ebf07cb9852c1b3d4f5da406a6ab2bc0409260332508b4bc5,비행 유닛 탑승,
5500581cfdc53d44be54b8cfdc11995c16cf15461083114a7fc3d8d7c82d151f,비행 유닛 탑승,
d810552641e8a1c4cd534c0f83227c17e6396b54ca8efb48e65f708ad676a961,비행 유닛 탑승,
9985d3205d08d30d994e2d66072ea7e422f5066241f26bf93ed68b2f2e4577bd,비행 유닛 탑승,
431ad52264a7c2b1bda84b3ec47426b98bdd12e2f70142a8f554560aa60dac24,비행 유닛 탑승,
25d4e499e046164f5aed3af57d0aa4c287f12367d255311af31f60cd1c49bc7d,비행 유닛 탑승,
9fe5c36939ab0836caea2a2040a6d339c7afd55e84f8f9440ba9b3adfd038b95,비행 유닛 탑승,
0a820ffdac042f67abceb09e0674f7ca16afb2c2505909e22d625b979039675f,비행 유닛 탑승,
28b63734e778a1d8f7125e29f81dc3ec9aa2e104a5098d108dae2fec3ae383a6,비행 유닛 탑승,
a6f646ebda5b32aedf0277b02151c36f75052f20c026d80def97dc4de72ab1c5,비행 유닛 탑승,
442e531d1aac2ca32dc6d143ddbcd2b54258c303411792ae2f4b19772bfef078,비행 유닛 탑승,
c4cbd0c248a0fe41599632fe2c61a2ef338bc19f54d89ce830a924046fdc5134,비행 유닛 탑승,
6881a73c5152bf717d77a060eb65db4e45595b952fccf699cd274f369154000a,비행 유닛 탑승,
773520f3cdee44b9b99b494f9f4ff814d5e98f69557bef20391d98811677dcb9,비행 유닛 탑승,
8878002bd81b362c91d2a492cf79365b6ac3673a98d47a409c3008733d5ced35,비행 유닛 탑승,
25a26d4f0e76856f8895a4c3d22a11b903c0a3cbe32e8d3da8abfea1e3cc95dd,격투용 기동보병 개발,
0f8e35c763cbc7a904935f768ce695308af20164fed0a72e25e864bd576113c5,비행 유닛 탑승,
ee25b0dd25382ba3863c7f2308e10efb8e67cae3f33bba85ae51318ef6cddd1a,비행 유닛 탑승,
0b0df57e5c4b8fddc203da5b4d03bc2be453e8032daa14e5c3124133cb23b318,비행 유닛 탑승,
3c895da2bb793b24b02d0fdf5b835e22184aa82f41903fa5bec495cdbc7343ff,비행 유닛 탑승,
6f2b25a1f21c4db24f03ec9be02480329235587cb9af681118741e4460e5bb8b,비행 유닛 탑승,
bfe4acf9c9a5b51b7beb337e5655cc90724518f2ecd7cf37d65b05c403e5100a,비행 유닛 탑승,
c312cbcfa7b7bed7a1541c3cd8e2de9df7024e14daac6143adebba07d225dc26,비행 유닛 탑승,
451aa66d7c53fac6a3a1a7435f816c010b1fcbb49008ceb4f29d135aac26a9ec,비행 유닛 탑승,
e29d473109b8ba13cab47417d53460ccfef01cd855b98df49296afeb958c0565,비행 유닛 탑승,
75088f6aaba76b4d7bbbdf8b667db8bdbed41ec281f5899bfcedd0983f078ada,비행 유닛 탑승,
1fa4e6d029958751c293c76a3f6b0da01529d80498061aa0b2e7454c10dbdd5d,비행 유닛 탑승,
649d75f20d5615eca67a55c34883406a8d5308ce718bf9c9f79e7019fda8d8a3,비행 유닛 탑승,
3625821df6879b261c593f7eb741f2d17a562b1ff5ee0e8e940fd99a9cd63a30,비행 유닛 탑승,
9b231f031dc7735cf8dd93c8798e7ee1cca91d67d0033c8c92425a6aae85e10b,비행 유닛 탑승,
739e4f614685e3723d5e316b24f3bf061ccc6593d29d03e7ebf3a58283070972,비행 유닛 탑승,
a8c4af5083bb09cfea9c285d3a38b022f404897dd1078b6b079fb34f66be25c0,비행 유닛 탑승,
e3eb839f0afd3b2f450316f4e74b136b8ef01eb28be0a4c8d528557032af929c,비행 유닛 탑승,
61fd775cd5509a1f0957b943f170fc8ad83d15525e0134236cec095b4a940b83,비행 유닛 탑승,
4ef41c8c8be86238e4d9edf7b73cda863eb39e8a2d9d4114d873ff9c4562aed3,비행 유닛 탑승,
4ca2a1e5b74e7215a9e0a1b5b67f24afec5bcf42db4f458038bff8ccf5b82f0f,비행 유닛 탑승,
dc08244b80abba37d44d3f86427fb7d8b6b7cf7c4591ffc9daaf60f6ee6d2232,비행 유닛 탑승,
44d66b58bcee1c4b4a1e1f5713d0d2ff654dd51face9af1c72d64e5aa78af565,비행 유닛 탑승,
fcf292bc465d5810ac89d2203bc9891b5f6c9262c9fa2adb86ab0a59c8a4bd83,데저트 자쿠 고성능화,
1ec1da479c13b5e44f782d369859102efc6ecf96c80a5e02f5360e96018eff66,데저트 자쿠 고성능화,
2fa907dcca0166e0a9982b3f1d417909c1a00ca5cb8a569838869a61961abaee,비행 유닛 탑승,
4e7728e55f61b8887f9b83add163a76a5511cfd62c0a2fff6a697d66eddbc526,비행 유닛 탑승,
