translation_key,korean
2ed446e40d0b409e0da2fea64d2a510dd84a6e3170b91e97dddcbf997eff88fe,자쿠바주카
a1951aacc78994fa4f69b2862cade6a596ecfda857b88d5647c1b3afacbe2a43,자쿠머신건
baef4b85363b91eebddf7e3add33b4c953ebed23d1295bd5e7e7b2798af70dec,자쿠머신건･改
49b67f74159dc9ddd70487dfebc9b3efaa5de75c4b209e533b4ea97a7f58d625,자쿠마리너
df673c18fc101a3cec1be92f38e7af16de71bb50d03d0c29894f3dd4656af447,자쿠마린타입
4447909a4ab29e1c1fa46edf35d0cea12d23000f7aedc311bf8052d56dadb09e,자쿠레로
99f66f07764dc0486f7b5593bc653931abfe9ebd3aa89ee0e87169a441b45bfa,자멜
7f539ea6ebdfce9910a36d049cb1253f0163dfd0e98a3b19788f3f4ce9ff8928,자멜[뫼르저･운･카노네]
17f18bd33b685e570d84a7bbcabf0579fbf58d16dcf2dfa2eec539fd2257097d,잔지바르
499341b20889fcd872e123940270abc1ed5199243933e14e51b0dae0f116367e,잔지바르/개수형･개발
74b70d0ae4260e47167f58a0e83a20e5b3ff8f9dcf429cd3544fff9d5b79f1d7,잔지바르改
c8abb0959e0e22f6548c8aff2655e0e16a57689c7ba1ee3a9b7240a2cff210d6,샤아
3476935af3c0478aa92b544cd23d1998a2e8e1d70472bd036898b14d346278e3,샤아･아즈나블
df9e2a3bd8673509371d7295ebe5be03a8792a4f8a1993b0e1fa6f303e222648,샤리아･불
6382b8aed2ab0238119b412919f4eff206f94de094e02fdc5e9c9b55b3a6a6a1,슈타이너
53b0e4a36eb0d216e4c1ca866cb46dd409a27f944c6ea8ff10715422d4a8aa01,슈트름･디아스
9e875d021f11657c87d7ea4aaa96dd76d085bde0d43ed8e72ca2822536dc4fb2,슈트름･디아스[F]
a34f90227196b3ddbbf51ed8be1eab92d0045236084df2929290941f27e4497b,슈트름･디아스[그레미/F]
4dc69b05ed4d0a51f3a533dfd66821ae5f9291beea1c793e288cbaea0e71c3c4,슈트름･디아스[그레미]
1a2e003c416cbc5ca25856b4c1b04712d5b8f17642e411f641e7c859d199803a,슈트름파스트
288a01bfffd169478217d10606d3498db39c3d67a52006c37ef269bbfe0e143a,주포
babd64019c780a39f4ccab4ca2d282d77885daf84c138a703234ee87e48f9a64,샷건
b8da3550eee4401027c40fa5564d6e05bf553795f31fd3ba22d6e206b7585a0f,시클암
5cf45e19c3e2a9013063d765d001a9cb8bce08c12a9dd22701b35cb4961fe9b9,시마
36621a4dfbb4aa58f1ab3263812af5678abe2a9ff2a1adc4814b0f50c49f92bf,시마･가라하우
090e7a1de1f63aeee4eb087b9b2f3c054c5d181f1c92e8b55ff0af64d0be3c7d,실드장비
df30b80c3c2ad4c56c2de9cd6f1f99d6db71fc9bcb860bb812d67095419acd4d,실드캐논
d25efaf5f35fb8306e722667895c7463a19942363f5c96da03a070efade83253,실드그레네이드
04b25cd0d159a970f12f26a836f285167207f356a129d0e9c51903efc5117424,실드빔포
048a411045145956b136ba26b77a7c784c043c8086c7f204e4ebd6b963e90324,실드미사일
a27a571484a8d4b6340a2b0dc79ea15391a3fcfb4768cdead94e55148da030c5,시작빔사벨
2c8f84da8d3b1cf3fbf3e81c149c681e23da8a07d00fff459aec50991351a6c3,시작빔라이플
aea0bfc5e6378a61aa9b295f62b12000fe7c99b7e05f57be3325c2705bc06f6f,시드레
656dd713aee375dc64422085fb4f8b52a74666cd1137e4a1b31d14ca900658f6,시냅스
7cc47473b20a45a30e7d6573c0200457126bb1cf79d3dd123df13780f549295e,사망
2a9fbaa9700970317920ebb6ab25ea53dac332ad60dea2372b16d78841ce8b1f,시무스
7e71076939528ed31a1b0703a9adf757481eea43a7cef3f6563985d7af922f5b,시로코
5c373960b45d220100ea20ebe2122d2226684c8c7573f0f7e5182855003681b0,시로
2aba98a8048268ab0742beeeabc6328f633172dece50908ddcd8867be1870b75,시로･아마다
3a0ff58c633c86726a7dacbec526013c4d10715c2f8e5f6d0ad10d82ac1998b1,신･마츠나가
d2ee52f0a4ee4310c87f5f4489af441309f6df35f62ec4537881138e2a94b5c9,신형우주전함/개발
5555096e8c933026b89d6c9c45224e431512bc2fa82348ee5814ccf50227e9ad,신형우주모함/개발
010e6cd64d5ccec5ff305ea56aef8a84d8fcef0c9e0b1bbc0eb80ae84b2a85dc,신형순양함/개발
71eef6dbb9fc69bc0ba9153022ac4fcdbb51c947b91f72022e63926d637ad0f2,신형전함/개발
ca20af32ee141c841be4ef7e899460a79a75f3529b20fd65e55b20ea8499bfbb,신형양륙함/개발
2a8e79fe09da5eb0da942be84f181a2d6c7e77079ea366d787e7c9b7196e8150,신생지온
eb6aac6909c4dd1a6b52818ed010da6283e4d0dde6bc19afd2a4acfc8d0c5b7e,입장불가
3cd8e53f82b27ebb76b5893971329ed8533bcd34abd662cc166f175184a2a824,삼림
37f10df99c715fb970d78eb8a8e76563dcec2537348d1745420e21acc86b4244,디O
67550ffa873578fb9fd766f4f8e8138db93930795f53182528cfd807c16812c5,디O[F]
fbab691e818fd4b197cbabc93237a0cb2fe48898ec3f7cc85dcbea0c80463bb7,제간
222816c2b3142e7e7693debb013bfbfca3ff3f457f7c99aa339e0ba575946815,제간[F]
e18219888186e01c5035e866cd4a222fa51002361fddc0a5882aec042666748b,제리드
1a0f1677fc205184b1bfd8b3e3086ea18313c11e746f0ddc160e7aafc4e50069,제리드･메사
f1fd0e033c7088811099382c21e7eaaed2100459528ceb895a581eba493e6387,잭
6b330c94c262f1bcff3c1549f5faba221a0eafb2de24d97e73ba3dfec5aa9626,잭･베어드
c205693450a570d2e6040fac8df2a23f27bc200fec6e7dfc7001fe45d464cd21,자이언트바주카
37737e6e506844ddb5dc35b47e3b5fe613b586c97dfe54dcd4d53a6abc02ece9,자브로
2538500628d104e07eeea46cbc53daf0e852029484d461e22401453acf49bea0,자베린+사벨
a3ce8a9381d2e447d045a9f7b584f8bd855ed18c5ce465e76f37ed7502c69111,자마이칸
8f54e52af0208567234dcf181f12f20e5ce0cdc8e3cba4391d7d95e7f235f60f,자마이칸･다닝간
1d78aede96ab05b78e7c00e122d49abc78e30f26fc7e38622b914300dad31652,자미토프
bd502edca9ab298c5d1598a970b68b0f398cd41a752a9218b9e072ddf10d3b80,자미토프･하이먼
47e9ecf89a669c44d73f0f4e02c4ca65ad39fa6066189b26499177f754cdc6c8,잠루･핀
81cf65be838fa9ff9b822e5c0e2495beffa476b814fab0c2f220b405a333bf34,잠루･핀[MA]
bdd4d5b797a82b0ed1816b47732375b1d680dcdfed9663501d4d0a9cc30563d9,장･뤽･뒤발
cf7eda5cbee37adee22f2d298d8fb181ed3f4a2f243c15321bb7ae37682877b2,쥬앗그
8c817d9eecba19d7e07b0d8476399873ac972e521a2c7892e9611e8fe872cdd4,총순양함/개발
e06638b52641dd9ccbac7ae1740464b9b69d8892b899dcb87a7fec1af9ec6045,중폭격기/개발
bb21cd3ce84ce947c519cb29c07835626779bd8b444997e300db2b3c81192bc6,중요부
3b110604e8da642fe9d4b403ca594c6638a271650836cf1d11265af05220a2c5,쥬도
b9ba29eda37b8e1c53225e1466496851da6a3fc0ccc114afe1ad4dae9fed248e,쥬도･아시타
2422bde55ed336b0b9b45022f9627e9dbec89be214eaeb16bd8f2987317542e9,쥬피트리스
6c09411b742c4e30a8891c97576da5c804cc2af210822b4ab45599b4c6ba0f75,순양함/개발
eb3f58645e58f43127ceba01ac6e2bb894df6f03735d34dca3f1a86fc825738f,죠니･라이덴
0eb7c6fe1edc577a0b8b4e788ceab63e379bb425283682b171d8c4913faf3993,조브･존
38050975c4da9975cb9ff41e492cc924747d3d39006c1a8dadcc79634f21d048,존･코웬
0c26113bedf8b5da7fcf9d534ef12900a530422dab40531799eecce1a1dec781,짓코
3ba02b5c99f5ed2ca0c5b32c311bf07f81170347f98fb0d5981a07fa29619edf,진
8cdd032f4d9608e2bf098bb0c29dd6caca8ded64525625851fe04cbc52c655d4,진･콜리니
f4c8f0d7ef63ec54ea0a796ee8dff3f99d2684857faa274d51dbba067ad2625f,지온
2f853953286bcc134a285e444e1570c343aa5cd62d4e32ee5b3bd9c465cdb972,지옹
c40d0db71f55427a682b1586a29cd9eb95ed9040655e7a546413a0f3a20821ef,지옹[완성]
4df22c9aefa460e3d89e0e52f4fbf2fd84deabbaaf998571590dc1c1d5e391d5,지옹[헤드파츠]
028499e7685a18cc22b40c14d7361788d86d11d1acc92f24ab22698c2ad1976a,지옹･헤드
73bbafa9cf702cdce898a85f946efd5af3fd86b02e2fae1ffb786299f255af54,지단･니커드
68d8c4b603e92b2284ccbca69196244f08fb3a646ab88d6ddba2bb95c5a15c16,짐
00b0d4fb13abf0ac86fde88ed0549ac62e891b6bbb0d4716b7fd6043912aca5d,짐D형
31f1016e2289a67e22ab8f343ae42b409e94b30766962255534fe4dbae133b84,짐D형[한랭지･사양]
ef825cbd5ff7bec69ef93de345921849ad4e25d1e4d8fa228df90dffc8fa84b4,짐Ⅱ
a434b6917f19b88427b16df34c69abcaaed87d9a04bafcb2db64c89b4ab163df,짐Ⅱ[F]
9a6d335ec7a1893f20857c39faaf0c9fff92d48ff1252e7aa7302efb776098d3,짐Ⅱ[티탄즈･사양/F]
3b29a6dd4377485eceb114b2befd4f1a2a1a76854802d36f673f6e6d1bb966b3,짐Ⅱ[티탄즈･사양]
c38cd42f1573fbbf278e36202f525a8d426c193013ecb2177938ffd0d333e1f1,짐Ⅲ
4c50323eb72280ddf9619322884180794b84b2ebf5e233a0235d928cf175c58c,짐Ⅲ[F]
124aea89dc073049792817170b028dae8678a777357d95a061f12d0a92b78c59,짐Ⅲ[미사일/F]
17d14fb51cf746a06f3a5f97bd4080849b18b4b0e415ad400518889f17509979,짐Ⅲ[미사일]
aad5a1a638523a58bc50c6e45c45a187e3220869cff005c08da652975ddcae48,짐Ⅲ･A
a9ad4e5a6422d93ef960e2c0a8fd766457cd02db8052af338f51f82cfa4f761e,짐Ⅲ･B
63f7b200d6436a85e93b30daf51b3e69f22039bbcf594aba730da1dce93fcf1b,짐改
dba8e54fd415747fd5040cc9f83f4eda7a9deec22620ab4079a5b9b1fca72904,짐改･고기동형
fe172b593aa92e2117d294588d501b128e5fa7a91c19862328b2d9bedf70b570,짐･L아머
28d15f77070bd91aed53033fed0be6cf195ec0aec4efb11720f3d8682cbd893f,짐･S커스텀
f3bd3a62f7e295ca04f826d0f98449efa8e63a0ea7bc0d78a884b00a52b0155b,짐･커스텀
e2a1f5e737bd1fe2610480c6d43d3876724e748efb71dfe4201be41bcdf9b087,짐･캐논
fad755f39fc63a7b65c319f27b8dc89959e473f9cf27965c6c377a8f193c2a08,짐･캐논Ⅱ
224486c8edfd548b1d49c6dcbf7111a342915574b2d485716f6321c9f666ce19,짐･커맨드[우주･사양]
a2b0e11bd9b394444bcac7897ae06a8b41556ef204df4ede44a445038614cff5,짐･커맨드[콜로니･사양]
c08ec14273f2a1e3f4f2a5c44e57816a91e31cad65785796cce99ef45014f79d,짐･지휘관기
950b2401dc50f450a9321254c47a4d4c5bb5ffd1233bcef1218b6233e01ded76,짐･지휘관기/개발
b38ccdf88a8af4b3bda2af9028e88a4941ef7bd26c6e3f669e217ef5b91abb8d,짐･라이플
20557cbf9db2abac6c062ea00da4e346db09fece3493634b824ff083b0b6f696,짐캐논
cbd5f846abf020dba0d8342a7f1d72c86ac1357a7e8ef916f9a30291bd680f66,짐캐논Ⅱ
e85e5b79ac59f3d5aaa15834d783757618ed3d11cc5421f8d888d5890c0fca2d,짐쿠엘
ace0447f757e151fc0e34d7fbc5ff67e21b729bb405265da6ac3cd4b8f8a364d,짐커맨드･G
66b25ccb8210d50b82f6bcabd8ce98d1c6410cb5fc358dbb41e859625bc02b0c,짐커맨드･GS
d99111f7f8f6d95e549de35679a7994face8c3054fb8baba9ec6e94ca8bb4ba8,짐스나이퍼Ⅱ
a16d71bb21e9c1b1877e1816512b080ef809c4aed45373a0cbe86d93ba853c96,짐스나이퍼Ⅲ
474149e55cb13e5f31594a1e7352d361f7ed5587bcc2059be4e5e87982ad378f,짐스나이퍼커스텀
6d12314278c616f2f9d0006a7c70b67160735871820013ed22bfea1084927a2f,짐라이트아머
10724f9a84a448117ec3c2198a14bf8e3df9e7c57afc62d5911c655abcd042de,슈퍼네이팜
db815607cc217fa8e26631747738a3f9a5c1c3493a1a4573407198c1921a1152,수중형G
4298dcaa86d910eead331bc1c5342d7b702df7a81e960111e523521cae64db8a,수중형･건담
2611c9beb382f9cf32c54495178b6b81e5e208641d8be65d0e6efe878ff28fd6,스칸디나비아
d012fdde230ea6453a2228e76cc7f6165b46c34863d9612861b70e6cc29eb88a,스키우레포
6dd9a38bd105700ba7241a85870358b677d4e04cb3eb495a6ffc5f773975896e,스파이크실드
35f04466ef315290bef145680a90917a715df729e277421e5b47cfcd19990b0f,스프레드빔
ce599ef27883ad305b7e42b44d29ba4dab9883e353d75d9160620a1173ba6b90,슬레거
3da46ae25c44f9156eae7dabfa597909e9ca15696ddb73bc629ca299b450f2db,슬레거･로우
10e4b766348f381678bd48bdb453d288354af83c9de7710795bffd983e213d80,슬렌더
6a95a66e56656ae6c721aec0824ef831f121ff8d326fc95023e9648ed3f00a89,즈고크
344e3e814f81ff2cd65ead24caa13c8b1f9de625936af7eae5e647df785008ad,즈고크/CA
9c6753c2f08c871d9cec1c9b297285ced6480def62f2b5fc1ad9715146d0bc94,즈고크E
c184965130669f4308089793c5216185d22cd85aeb3c5262ca526a43a9ce5df4,즈고크E[익스페리멘트]
be8beccb258675a829d5b032565b8aad3ced66478b2aede2858ca01c1d47af80,즈고크S형
f7d4f5e32b3b1e1a2fa59ffc008d450e6a9bfc3396caed9ff64677841cae22c3,즈고크･S형
e55b3941a379c0eee6a40d850c77b6713e295ca1d0e15f5504e56fc1e6f98a26,즈고크･S형[C.A]
729f2604b0d6ed6ca15356a0554a481cf874777920c7786bf5a12ed0001da4c9,즈사
16591cb96e667fb3c09286e6599782ff31f6a9cce5304f94646700324f604cdc,즈사[그레미/BST탑재]
51099bec80aee5fc4426edb8664d7d928ee6653226e71f41474d986dfd0f7766,즈사[그레미]
781d2bb6be454aee02fb8ba457e040ec62039153d23e79806aa4123d4f6b4f0d,즈사[부스터탑재]
7a98aee456217a8ee882d290dcc0f0201bc3650ede7f1ec59e3440e3ee5b2000,즈사･부스터
21ecd9f7c4e50de67c24d4bee4d03183b4e87ea0208b62e00d19fa2e9c5f5989,제압가능
6f0783fe0b442619f11385166f5fc81226e6cc014df04cd878425bef14328d06,정통지온
dc3784e9d1d51cd004e596e9dea380fc26def35137836a527a51dcfcdd19569a,세이버피쉬
9eb8f004c83052123c144d32b2e2db5e327c572285a4d78ccf3046dc02fd5701,세이라
f7ee30a2d4b8d436f14236eaeb76e0776670d1370e9f7479e4afda5486e563cb,세이라･마스
37c089d1257623d3e6c23171330f5215059a13838ff0c74b1a9c231e66a8367e,설원
44d1b11827ae5937c2bda9d33b242ad781d8bb25906fd67ab3fd67619ba4a970,설산
5a9517b9d7411180b49414969deb4920f31ee0b66a1da94878026f043eba3bee,전함/개발
1716751707755167e0d8e8208ce57e6295965daa653f793c687d96bfbc5bac6c,선행양산형･볼
af3c47299a7e0804199e7a4438c47daa4443d5587702f8f789006b88a3eea125,잠수함/개발
dcab41651ed89b300323a6d20aef9e96b42448a9c83da081b12778b12263244f,잠수모함/개발
6e227774079126e5494da63ddf76824078dc792e6d036a60c37d6ee279b501c9,전투기/개발
ae44d42edddcf925dcda85cac72d59a78be86e49bc6606c6fa0d94ffa8a9b2da,전투차량/개발
6a5535d9a7c831bccbd737d10485c308afc9d695143197ad6948982a32f7613c,전용･바주카
f093f12519801976e849e63e831f241c82776eb7c2f51e44e34a82c0fadd44ac,전용샷건
5fc7d473e7820f86f2fb313a25270325550effe4a635fa527cf0e2d80573992e,제고크
cee4879887dc34d2acd13de47de790bd90021c4cc9ffc78cfcc48592d7eafa2b,제고크/개발
0412eb908c591b74339ffa548b1a41bedda87f0f7e87442fc05fd9d743455fc5,제고크[쿠벨메]
b35770841f69b064762e2331d5d67bddff03691a0f1f9741b4aeb23932819519,제고크･CL
9ee629e767c56284b0f8557d1aeb96cb4cd3831c1dedf9ea7d1e8c3c1319986e,제고크･OP
6379acb58863c9fff2406096de16ca877ee5fdf8546cfc997babb094dc1ebca3,제크아인[B라이플/F]
c21646fa304d22433a1a7373c1b9df92386d69b550ceb7fb32188c6c9dc0a737,제크아인[B라이플]
2a1e722de16603791a8a9e33733b14e49ab5f4c73b2efa28172aa647152c526b,제크아인[스나이프/F]
05e6902b1002ed391bd30e88c2786fdeb91c346684de17bcf7313056a6a48178,제크아인[스나이프]
7ef220b81863131a169d7a73d05832d139b3351aff3bba806873e1bc8f2747cb,제크아인[바주카/F]
a333048705b76b14a4e861918b8995d4c65913d6234aa8c6b7ba7f0057a7a74a,제크아인[바주카]
d1ccc6c9f01334943ca2d998df37539d2799a85cc880256550a85dac88775ef9,제크아인･S형[B라이플/F]
57136ba0a18e5307d2ba9bebf2415675cc8bf6bcc708489cefcc490c6a0719f8,제크아인･S형[B라이플]
2fcd737aeea2db40ccf4d24cbe0b343a2f268c3abd346fa3b614024b64ff8884,제크아인･S형[스나이프/F]
309ad7f06f9ce32c9553c8d14691c79ae75a3abcdbc6b0aa6c987263b11ba68e,제크아인･S형[스나이프]
f460beeae19e65459c09df1a8edc87c1e31e571fb1faac4f6f8b8547cab668b7,제크아인･S형[바주카/F]
0d1e5dc89c1a53a6df38c3bb0b0f04003ca2a7b66de5f6eeda63672b055be689,제크아인･S형[바주카]
6308492ad458de03bc387adf12aa83d30d71f8c3406ae642afdbe4522e95deba,제쿠츠바이
52df86322be6d47551618fc40efba12a9fa09f47bcff9726d6ea3a9e223dd89e,제로
41ae621f3b39c90451ae1dea8d49d2ccbb98f33340fc00b3c484ce16c8076168,속사포
c54744c7332db0ea21c1e90ea822df2cf16f401f21c67864f9abe46cb2d64cdb,저격용･라이플
3a90ef4a115120f0360f5cc095447fee4a81dbdecdeb966e24903b985ce337d1,소닉블래스트
f3b4d259cb7772dfb796257a86162651e13725500bded7f7dacc06aeea07625c,솔로몬
75631854c2fcad22b776ea500746d79dd2a1fd84e82c3f25c2e0f67a2289aa3e,손넨
2f6e4dd84137fcbe0030604b836de8ed93b7abac4edfa9089bcec484f17cae21,족크
c1891f10bdda35b75d11df4ff6638d4646754aba6227860b1d2b6b03c956b5f4,조안
4103d552b16be1b58b0fe29287ba82972e45cf45f033c02d935f7c7739faa11d,조고크
0b88a42c018ebf4586671439470d168db248f996c020cedfb841085d9d6ff5ac,조디･악
7e0bc3eca24d39124249f6fe9f7051bba6ed3a8dba4925291c6ea989f9d6ee2d,태클
9817178d103674a100f5d0529b4dbe69e5e85f389da15cc008b4d766b8e5c288,대기권비행형순양함/개발
22fe9c59c455edfef277f900cd023363595ce5f91216c1bc0c797305a2cf6ec0,대기권비행형전함/개발
6dd03b16410f97f70552ecbc2de8c1f2a6edb3417dfb57f74391db46177d1d3b,대서양-1
95f8dc0f78c3a1bd3cc751fdb27a74317a71b8696044fadd9a12f29057cba414,대서양-2
68a69b803cc30a99b9e68e346d87ec4681f6825216aa2f351821cb76c603d30a,대함어뢰
f85989eb250ec0668683f25493c52bd9431e03bedfceb509ffdf4b3010887631,대잠초계기/개발
d18ca717444d2cae554ed94547c84bf89938bef4a71acd6c3052bd3df3320f5a,대지미사일
dbc12ed7ec92262dd9885fd41b2eae9303148bf8aa4f7735552dff08c7ba3e79,태평양
4ceac3676151e13278a26c334a47936e70a79aaee11241622614de3d2dda0e81,대요새용MA/개발
419964c5632d104951a49f4e02e6b28a9e5634a2fa8a37dd056b79a52131811f,대요새용MA/개량
4205db8132acae5eb3571d7b632319001f0ff0518fbfc2fe1136cbdd5de18f80,대요새용MA/고성능화
20a19cfd30123842265b1a927ca6438a57da57794295d5950c516cc1f97b4fb0,탈출기구･장비
88090766ce888c316b6363d7b3c3a45ecf3afda3cd50dce583cea9430de209c7,다나･키라이
5adbdc9daa056437e17a6f08b4866a4056836ba734ffd1225c6f6df6a69d901b,대니
8ac60f2a18c381c87090f5656ec665a61b05006578811e7f3dd50af62a418b29,다브데
281ad078901c0b497c6449011d5f96a6cad0d5c36da3a10767f8c1d7d3ed3048,더블캐논
bf2a38c2e116839deafdff72b3c5f99e2a608c7d7805c2269a2c57782e3921da,더블빔캐논
994066c975a042b086973cbcbedca61258db5dcaba1b25eb639ddbb65bb231ac,더블빔라이플
ffe21a977458f4b53a03bae206ddce48747f336c6edac95a3b6ad9fce15b07a4,다로타
3093746afa45e0c975ca229476e40bf9b0f775354715c4284f3e6a3955d4930d,단켈
669e2fa63ad1f207ede163da231ee2000e15e15f27f9cbc7ff50af8403c17d61,단켈･쿠퍼
e3efc861f4ea3e4ffab7f45c859672e848cab2b1ed7116a6f411cc1692bceda0,체인
2b6a632d6d386b1b60b823550ada2694e0d73c905101e0fce1aabc8b3977e3da,첸･아기
8a12cd2b356d4b82453087226621f4ae0c4ac4347eb24dcb1f3f4e22546f8830,척･키스
f8aad9fd37e3abfeea722e83fafc22508ca5dc8badd9571d31b791b2dbaf9e46,챕･아델
05f30f4cebe05ced3cedbdcf6c1839d5461d1232ff0c17ab8b3e7826c20a329d,찬･야
44ae925bb398167fed5af2da68ef8477a986730617b86b88efaa31a3a8722d01,중국
07978382ce03a76fc2df1e701e4d377a4c9d17cf1a2eafa0b7ca5f758d982f30,장거리지원용MA/개발
caa2f1dccfd87d8dfcf8584b98cf70d4e92a89d22a910c53fa08969f3227f7a1,장거리포
e4e71c5b2ff6c8b28c8fe9f4a4648975871282d3339c1f5c874a8ffe58488c45,지구
59b329657abbc383b536efd30eee01b391365ebd1fecdd7a4af94298ccb222da,치베
981c79f2620d36a5add9005ddc779e581c3a3e11d04706bbe3e398cd497e3eb4,트윈캐논
409d097819554e984ea2f408ba52258acdaf26c3a244df9bf9d2dd4169c8bbf9,달
2f5488cfc51a714a7d8e90b93e32cbeb6440fe10be28ec7b7a1cbd074ce3632c,주다[바주카]
31377ba9a2c266950c414bc1a7dbedf0d91c60199807675f656ebc2b8ad57a27,주다[머신건]
f782be87216444bbcea776e9f3acc3be3eecdb7bc644a190198ea5efd7dc0bd3,주다･A
a262c5b79e7b263c3cd93bfa88bf8effb3c3800e384b9f2cb2f07492d220d77f,주다･B
d97cafa42e4716a5dcf05d970a2b0a5143ed0aa5050ebd1d54a961afbb8c9edb,주다･S형[바주카]
7d00eeef8739f77854e36842ac2a221d2571fb4300d95562f8b2b7288f025e3e,주다･S형[머신건]
9c39d2ef0b4af1ed8022931564bd733f3361e18118277f4d263552f956b0dcdf,주다지휘관･A
b8db10cea2a426228616d0cea5bff26c8ef186143069de1992e4d9e830908794,주다지휘관･A/개발
a362b6afbb92c816f7913ccb48e9378c76f4d4f5507a100ace3b8dc790ef4598,주다지휘관･B
7e542fdd94eac8bf0ec68784379c48f3ea99d2936250c2ab948527bdeab105cc,티안무
7a85e7fdb72c9529c53cbef0d9ed0c5d886b504f9df773e4d4c709ae8ae453e6,티탄즈
28f9348210be0b28a5f804336c8a591d62e05d6eb41469fed4dd8b764c1084fa,티베
9fd420e21302825b6f29a9346aec6eada6005d2c4d8bef82c8fd5b2f295c2e1d,티베/개수형･개발
ed6319d5a5ec170ffc76551391d012c2f9a9d3cd128b5098b9a26ca6556d9262,티베[치베改]
7b580596fe2f832dd4bf8f88f2f74369621f0e7425234473bd5ebccd5d441916,테드･아야치
38c62e7c125b1ab8015ff82ea0955e23ef3eb994e6d408450be5ff503ce588d5,정찰기/개발
8e861ab724f8c99d23d606ea0f2e3b56657d5ee4c7ba03a5db3f91f4eea1966c,템･레이
e8442f174e5671beb47ade7dfe890b986e58379d5d5339292a1112f6a1d55558,템･레이군
8017e32fb203bbaa7a3a0b6abcc7dbad02b402b64bd42b8544bad0d9dd2847fc,테리･샌더스
233aaabbfb1ab53e950f84c75250f12e3bd1a290b4fd0aa26b460d0fcf7a47ad,딕･앨런
b59be132339a0f183f537d59a80fe76f652110034ad23f84984ada493597eb6e,디슈
c34e7c452463a87e6ac589901ce645e5e7da69f3f306651e7b78cfe5db9a7504,디저트･자쿠[R런처/F]
699708a647364dd75401093330654fa64b5e84ce9d29c9c32af45a5b044de69b,디저트･자쿠[R런처]
1f46e10475be98f27f25a72276fda0c3a8445d84104d0c6303d2aa25a89c7ef9,디저트･자쿠[파란부대/F]
126ffa82c0ec89195f3277174b5dd04c06ce8c4c978fc532bdd3885d33ead3e1,디저트･자쿠[파란부대]
613e6510a41d103275481ec3f9713ffe335b9d7385228db92f71653b68872ca0,디저트･자쿠[머신건/F]
a0a88e7709a6feb35906335fdf57282147c59344a58481baf54b3758ae1acb92,디저트･자쿠[머신건]
7e34e9ff09bdc2320f26666b10502d6e1ebb4c9c7cd098ebb3f1414392166a80,디제
1bed8293a71f8699545c6f1beec7290c32d805b741807a87a537adff3ff6a87d,디제SE-R
bb9b55517aed7b77fc23d3b37e943afa6b06b07c155cdc969f4c7c6e8f9a1fa0,디제SE-R[F]
60b1c15d52b9aa72bfec1cd4116511c533e829b69b34cfad0bf7b01f6d1f0ec4,디제[F]
2c372df9b41aea522e8776a064175d6e6c442d909825df33bb6e32be3aad7016,디드
e031504cebb93ee5e07c68e00b2d03e2e4127bdfae83ef6a042f95e955d35b8a,디드･칼토하
4b3872d820a53a9db415fdfa96fd98e0854918053333db47a2e87c4959bb0d58,듄
cfbe687065c6e0b9376660567d5d743e3b5e119a952dc7e59601e4c93a6ae276,듀얼빔건
f8b63f221efa8442308ac59581e036dfc559dd792a4b0c1d68dfd787bc53ff2e,뒤발
60459fcec813b619806c2fb8ff755224dcae33be4eb624df7e79398ac444111d,데저트GM
c899248b832b2569c9bd983adb5b1411371fef59b138259a25a59a09af56721b,데저트･롬멜
9aa0c8dbeb2203629e73465d6596e119018c2974096637b6e09b72ce72faf4a2,데저트자쿠
9aa1e53866110e7b165118e6aa8b7d5619a02d7d08a27518c5af3c8a7b896766,데트로프･코셀
8ce310d7f2b72e97ff03a3a72e54574ead64d37eb00134c6065864badffd2d0c,데님
fb7002f17b051bdfdff500dc8c92ea805da6fec5ff41b4ab3a64790176e94493,데프로그
76124979500ecaee4cf8d38a8e20242b18d76e53dc07ff56360127fc9f8e2d6b,드미트리
80a1d3a03dd5bd35bde19a7f5b0d34b5cba271288064026551cd8668bc1fa5d8,디메지엘･손넨
8bd7c636dfb077a4c264fa36d901903dcb08d3cbc26cb5796ead7f3255b5c512,데라즈
02d8f0f355ddd56cda8d12cef7649397670a293feb054053e2e9931fdb62d979,데라즈･프리트
f9409865bf6231959e8399624520f6e0f16856a0e18e1c8b5fbae6cf4dede8ca,델
64740fdf75ddd5ce5c77e8ec8f4594d8da402d49b25b61329202a2a2db3a9854,델-ZZ
635dc96a541569c6f930f1f4c52ee5b688d8b9a5c8870901dc05da6b2cb8c7b3,델타건담
0ba6d785de6e303539303e7de743532a4a215b2ab0e8a11c23f8e0ac7fb38ae6,델타건담[WR]
a0bbd6813571da2caee8753533d95476731e29152e7fc9d33768f6654f532a77,돌진 크로
db698bbebd8514cf49b74e3f8819582d048679dcb56fb82b38d7865ac89fef7e,톱
96753e1e778a45de4897eae2f6451aca5db5b350257d60e031b723499bd358d3,토쿠완
9b8c472570bc868049edbd9d231eadfefa3bb8ac5699b03b246932670cf5eea6,돌격정/개발
eb9204e646f363af82ad0bc5b586d1be5e7a2b8f5fe8b905b344c6ea4e080b7d,돌입가능
09998624264e894de00ab5d0003f642136057a3fed3a73184e422629b5f27dee,돌입캡슐/개발
314aadeb54ba1e6c6bee995dd4dcaf00d46a1ff70552692fe77050e1dddf6448,트라이블레이드
